sample_id,split,split_status,archive_partition,source_worker_prefix,obs_relpath,target_relpath,obs_sha256,target_sha256,processed_pair_sha256,obs_shape,target_shape,processed_obs_shape,processed_target_shape
test/19_3,test,preserved_archive_label_not_manuscript_split,test,19,test/19_3/local_obs_0.png,test/19_3/local_map_0.png,97c5d65225681d94448736704d16275643b359a618b2b52ebd962d0842f83172,272aa05fb90f1f6892312914e52863390e7adfb4b98339c906d84284e4dc8d3b,2e8e142852b40b6c6c5a95a58539c0e6371cbb9d1d101284a143be8d0479272d,640x640x3,640x640,3x256x256,1x256x256
test/19_30,test,preserved_archive_label_not_manuscript_split,test,19,test/19_30/local_obs_0.png,test/19_30/local_map_0.png,f11bc9ae89931060622e50e547518792d801aad072875e6f369f9fdb81d467e3,1574088195a56a453ea4cb03178cc3833ca11e78a959d69bc2c16744e27ca850,a440f244cd63b6bfa627b9e7eb30f6ae9da35acf3d906cdf0b27453f26a7799f,640x640x3,640x640,3x256x256,1x256x256
test/19_300,test,preserved_archive_label_not_manuscript_split,test,19,test/19_300/local_obs_0.png,test/19_300/local_map_0.png,0f98b98488ca16c28a19acbfe6bc6f96cdab8a84ac7689f2ea5823b27cfcbc72,b4f47fd643c7e3b4246cf804bca6f1aa9baa9debd6134588b0f209f10ade7469,cbf29308eac33b3c3771b87a2758448dc7adf8040342bf7049a79cd25d08b40c,640x640x3,640x640,3x256x256,1x256x256
test/19_301,test,preserved_archive_label_not_manuscript_split,test,19,test/19_301/local_obs_0.png,test/19_301/local_map_0.png,7a77779e4b757ce1ac6f8a9a5d21b9f5fdc91d0f7deae410ded86e443e18a6d7,59dc5bc163cdd1aa1cfff1525d6bb5d0de3ab72cf308c7189e1c047821b5dd3a,9590fca95e559afd6961af47892fe8a83b0b80caf7844091377365106c6c6121,640x640x3,640x640,3x256x256,1x256x256
test/19_302,test,preserved_archive_label_not_manuscript_split,test,19,test/19_302/local_obs_0.png,test/19_302/local_map_0.png,6fa58f78df50b9700abe0c037764c57ee2912b5c4c92f1082aa037e5171aa19b,378add5d6915ef96875b658aec9730ed047640c34ee9af17892053a88dd8c3f1,c0d18c5c1ec4fd323eb20fcf998d3eb3c1354f0369e85c3df60b0fc5956fe815,640x640x3,640x640,3x256x256,1x256x256
test/19_303,test,preserved_archive_label_not_manuscript_split,test,19,test/19_303/local_obs_0.png,test/19_303/local_map_0.png,33c32a786e5606ffc3236b6f92158e8f90c3ae4c37dffea6adb6aa24f6c6a42e,51e849dad6052628ca88c4a130769522f05b909afe3e954aca0ee333ba51eb00,d62941766fab726f36f34c3150b88b73de0a9761f14c0278564453c46be8d6c8,640x640x3,640x640,3x256x256,1x256x256
test/19_304,test,preserved_archive_label_not_manuscript_split,test,19,test/19_304/local_obs_0.png,test/19_304/local_map_0.png,b24435490843611875bffe787de8acb2833332e27aa17d895910f433ea217cc6,aea9228c318b264534f1f33000d68209b639d6c0b78cb8894fad58960a13a538,12e150a1705fc37c3826fc8b27ecd7c76420536495616b5e717049053d69a09c,640x640x3,640x640,3x256x256,1x256x256
test/19_305,test,preserved_archive_label_not_manuscript_split,test,19,test/19_305/local_obs_0.png,test/19_305/local_map_0.png,647068fd1e5f537ed0b768d0c437eecd3cf2e0e578f7ae2fd0bd17e09d7f9be5,a46ad12666f2d3bdd66bd41564793e40f03ff433d7a81a37c3c28beabd5bac9f,238d34d6e2b60ba9a8aeba348c07c62a7d052ea68648d50d30a61385b0aa230f,640x640x3,640x640,3x256x256,1x256x256
test/19_306,test,preserved_archive_label_not_manuscript_split,test,19,test/19_306/local_obs_0.png,test/19_306/local_map_0.png,2a85b08835287dcc1e92384166f3dfb2ec0ccd35d405eac1384339c12518e5f5,8846baeae1f7f6e88b9cb6c1fd01b6d38197ad314bd6c88d5953178d65c235e3,363d8202cc2db3c2a35d9690f5192728d3973cbe9ab20d58297764e614fd2dba,640x640x3,640x640,3x256x256,1x256x256
test/19_307,test,preserved_archive_label_not_manuscript_split,test,19,test/19_307/local_obs_0.png,test/19_307/local_map_0.png,101a39f687498b453937cb98848752ed9ffd9062983ff9f55bab0e1f5af5b15b,93fb915b81d8229b2ce16284f7b1297ec149dc85b567b66612f3f3ba585b8609,34ebd6a30a8bf11ab20d651a70ee81064b14cef851394d41728513a45415c37e,640x640x3,640x640,3x256x256,1x256x256
test/19_308,test,preserved_archive_label_not_manuscript_split,test,19,test/19_308/local_obs_0.png,test/19_308/local_map_0.png,7bf0d527f4206442af399a06fc6d86cf0bcae8a845836cef76c1d5e73d082fd0,e34fbffcc4f90b1414058e2e50918a9cdc94fa7a318d82e461369b7c3d324c30,0742bf9fdc24c52ac322c46e6e59af0eaaec1d6ff18e2eed03debf0eb274e457,640x640x3,640x640,3x256x256,1x256x256
test/19_309,test,preserved_archive_label_not_manuscript_split,test,19,test/19_309/local_obs_0.png,test/19_309/local_map_0.png,9ae94c925e4d1ee90852c1da901aa4b4f996f8cb8e1aea56a46cf1d1334b7891,08a483cd1f6f64d628e3dea74a120c5a9ce8e77ccc1aab6b43d26eaaa7499625,66fef160e05f4cd7ff1b5281c407dedb797fa4796b4933bbcb9f3e5df881b445,640x640x3,640x640,3x256x256,1x256x256
test/19_31,test,preserved_archive_label_not_manuscript_split,test,19,test/19_31/local_obs_0.png,test/19_31/local_map_0.png,edce05cbf456b793010e3e28c4163278b511d84106b535d3b862fea410491f5f,51bf3086ad7d7bffd4bb2f6e5644c166aaa0db2622f1cd79fa76cc8dd5d9cfb6,260b6feea7d8849a4268d269479d863dec8eb294a1320c159d86ef2291cae315,640x640x3,640x640,3x256x256,1x256x256
test/19_310,test,preserved_archive_label_not_manuscript_split,test,19,test/19_310/local_obs_0.png,test/19_310/local_map_0.png,e83c0fb32dfb2e7212da37b241ff2e7a28d46d99fc00d25a8d290d3bed84e385,9395edfaf2e9adfbf73b7f80504fe259dfa552850fe94c8a8fd2c65bb03b48dd,3913ba76e6906fa74bf940db9643f859fdbc4c94e3c38d6223f03936b6b436e6,640x640x3,640x640,3x256x256,1x256x256
test/19_311,test,preserved_archive_label_not_manuscript_split,test,19,test/19_311/local_obs_0.png,test/19_311/local_map_0.png,e76813a77f316a57eb10c6ba280fca384e14db8516a242b0ab746d445dd5a229,102022a634700514d0cbe8f40a7c88302f429cda3641603f8724ff7663a5bd61,26f9efd3ebf6d9d550ba984d80936a746e89dfb0b4fc2f8b07dad8e43d56897e,640x640x3,640x640,3x256x256,1x256x256
test/19_312,test,preserved_archive_label_not_manuscript_split,test,19,test/19_312/local_obs_0.png,test/19_312/local_map_0.png,fbb7025fe4d8a71e1801dd29f2d11525ea088ffa366880b30b2757edfeb5cef3,ea2d086d858463e98f69ac3fe14d51cf3252d0614f7181a4ef5ca78417af7bf8,1a54c4937a385c4c3b2d5179bbf7215b23dbef785b9c5459ec2864d4443fa39e,640x640x3,640x640,3x256x256,1x256x256
test/19_313,test,preserved_archive_label_not_manuscript_split,test,19,test/19_313/local_obs_0.png,test/19_313/local_map_0.png,a0aa51c48fb82f02c6f9f82c81eba7974f0b93f9a6d5d57958fbcfc0cdb3433f,5c14f17faaf87cae8e266699b1633946dde7927e99fe6c52ca20189172d48380,26a7344100453dc896eae6400a4a835af02adcb5435162bd71a6e36e3f549e56,640x640x3,640x640,3x256x256,1x256x256
test/19_314,test,preserved_archive_label_not_manuscript_split,test,19,test/19_314/local_obs_0.png,test/19_314/local_map_0.png,7b45ada4a6eadc9e03c831efbcb9d391338f2b813c2f8caf31a154bb85a09ae4,a6a7a7f3a53f619aedd33cf0d5a7a6fefbddba37dd77e91b1270cbb7d74bb528,2cf8953b378a09960f530038c549291be6dbc128354787053a306d384be6b398,640x640x3,640x640,3x256x256,1x256x256
test/19_315,test,preserved_archive_label_not_manuscript_split,test,19,test/19_315/local_obs_0.png,test/19_315/local_map_0.png,3b177622c64ffbadecb18ebf5ba181431940c30a5ded04f499b111af689363b3,29f989bed2749254e2920be8b23d2ac058a89713e46aaa4fe04299489063fa68,651854be9976936bc9e691fc98ab6f44902e8e91bcd1beae0c9cf3bfb243896f,640x640x3,640x640,3x256x256,1x256x256
test/19_316,test,preserved_archive_label_not_manuscript_split,test,19,test/19_316/local_obs_0.png,test/19_316/local_map_0.png,9b1e7245e470ae87c6d0875120f039e86345e54d1ae4deb61dab78b27184152d,0c1b9abd8021faa0b85b132bb5a7e0f635ae65a7fc3645caa5e262ecbcb30f4b,49fff7d3198834f6bbb2a90026a65ba1554062791a4def8c91d52c940f0caaaa,640x640x3,640x640,3x256x256,1x256x256
test/19_317,test,preserved_archive_label_not_manuscript_split,test,19,test/19_317/local_obs_0.png,test/19_317/local_map_0.png,345097f213e69fe12af335892a0e954073aa0a2aebe3b1fbe73586bccb997fe6,9fdfe789c34749bfdae69902e904cf7b18166348f8346ec5f91a1e35960387f6,2506f4ee2f9a32e56b4f1a146b700b4c8c1f10707c457b1ad7a57875dc396bd9,640x640x3,640x640,3x256x256,1x256x256
test/19_318,test,preserved_archive_label_not_manuscript_split,test,19,test/19_318/local_obs_0.png,test/19_318/local_map_0.png,174cdac44dde9cd3a1c303dcf42828394cb1e81c62ea0e3f9b2be036bb09268b,63c2685bc48fef59f0e5779f80037872faebdaa51dcdbaf18da33c2c915560d9,41e512e6e24ef379966c008c2c9d5d6ac37b4e0b86a929f27346d6f9b435eace,640x640x3,640x640,3x256x256,1x256x256
test/19_319,test,preserved_archive_label_not_manuscript_split,test,19,test/19_319/local_obs_0.png,test/19_319/local_map_0.png,b37bc816a0c4ceef075943f36cf3b2a0a51196d3f966088d9428c0af92cf819e,b4d306979f5ebf4f37a2653fbf333115f44fd313ced120267183901aac1f2017,cfd1b25598f41a85203e691d0430661f0c5d3cf78be15e7e1acb474a8587c410,640x640x3,640x640,3x256x256,1x256x256
test/19_32,test,preserved_archive_label_not_manuscript_split,test,19,test/19_32/local_obs_0.png,test/19_32/local_map_0.png,7979fcd4edc3560741027093abb2f3c919e4833c55255e948dddfb8876319c2b,7b59f61744fae8ad8d47b543c94b15281a5f2bc626520f1f3a8c493d555a7c98,b014e848f5219410593a75fa1a768f14a98586273cf119e8e3f9ae071fb191f7,640x640x3,640x640,3x256x256,1x256x256
test/19_320,test,preserved_archive_label_not_manuscript_split,test,19,test/19_320/local_obs_0.png,test/19_320/local_map_0.png,55d03cb65ea622a65f991dbc30740f7fe8ba6c9c864b365bd822f32b13ec6bab,30d34c884e2f6cbc227cfe56c8e9d2930d98ccbbd66d70a1f8494f95038477b0,d4f9dede3982665c672cfbab422fbedd78bd0eda01926fac7fafd24ea7dadc43,640x640x3,640x640,3x256x256,1x256x256
test/19_321,test,preserved_archive_label_not_manuscript_split,test,19,test/19_321/local_obs_0.png,test/19_321/local_map_0.png,a49df30099128667e7682a81706b5168f8918914fdeccc2ff83b9821aafc65a4,2cf134e07055c949383d3eb2c308e6eaf52b43ccfe2157ae8d306e3366ec80ed,dda9af58452bedb6b6a337a6ca50ab5ef0d4597973a371d1662d82af57609582,640x640x3,640x640,3x256x256,1x256x256
test/19_322,test,preserved_archive_label_not_manuscript_split,test,19,test/19_322/local_obs_0.png,test/19_322/local_map_0.png,142f6b9758818ed57e2d99594cb93ba2f8f161625fc3e332c27bc606617d441c,f4e198fdb1738424abcb1ec79b355846c457a6cf15c3e515494eb14c3a198e6b,a68ddcfd1365bd0d7a7fc0d6a1fc071d7ea745fe36d1699471e0d49be157e751,640x640x3,640x640,3x256x256,1x256x256
test/19_323,test,preserved_archive_label_not_manuscript_split,test,19,test/19_323/local_obs_0.png,test/19_323/local_map_0.png,5f5d172ffd7fed54e1ef4dc45cf7d5630b15b93818469f6462be6fb3faeb9623,1734914d808e33091dbd720def99be62723f73abb81daa603e6cb1e733a49815,77530689d3f1734f449cbaaae04dbae6057110c25058acf9d6a3fbb46da56371,640x640x3,640x640,3x256x256,1x256x256
test/19_324,test,preserved_archive_label_not_manuscript_split,test,19,test/19_324/local_obs_0.png,test/19_324/local_map_0.png,a50884741383a1f621aaabe76b3c6bf57c7853f32f101ded03103ccb9e01fcda,3ac113dbab7ad166c0acd420c87793fd4638df6bc9ce4a9535658ee3f7e6a311,6a3804ae8bcf6cdd5d4416ecccb711bc7b023ace1e7874fc0f06ad062599bbb3,640x640x3,640x640,3x256x256,1x256x256
test/19_325,test,preserved_archive_label_not_manuscript_split,test,19,test/19_325/local_obs_0.png,test/19_325/local_map_0.png,d8ecad39f6423bc31c5b80cb05c69e4b74861139f39ed1fa0c079e1cd392992d,07c9b7dcc2fb5b65643f37cdbea474dfd27d0aa7c40b332466325da328eef4a6,7fa60f675bd69817c0a48e0f9d5e5bd3ac39b889f2c577d51cacd03010d8128f,640x640x3,640x640,3x256x256,1x256x256
test/19_326,test,preserved_archive_label_not_manuscript_split,test,19,test/19_326/local_obs_0.png,test/19_326/local_map_0.png,0991ad0d915708fbae93d63733d065a0c3d92a7ed34afafef3ad463e6fe70017,25f7ff71dd79e44781d6cbe7ebadf2f261b07bb272c75a50e4cc6d0a5c430463,2e592c1b3e8c7f37efc624e36f33dd364fdc4953c6e7fccc43679f529f0e2001,640x640x3,640x640,3x256x256,1x256x256
test/19_327,test,preserved_archive_label_not_manuscript_split,test,19,test/19_327/local_obs_0.png,test/19_327/local_map_0.png,8c959065b7e00a505a9e38eea8f7b72e09d539d8827b39f34fbc302a135f404e,9963a7a39da7e32633164e442c3adb5d30f061d52db7cfa6eeb3a95cbff480e1,ef8927f6dc64131aa2dca8b12aa6220e07280cd6eb7083b2748377fdc16ceb4d,640x640x3,640x640,3x256x256,1x256x256
test/19_328,test,preserved_archive_label_not_manuscript_split,test,19,test/19_328/local_obs_0.png,test/19_328/local_map_0.png,802a902bee15fca7118ccf2ddca0c420f859896825dd966255ad2750ee3c8797,4eff184fed3958702320f628a90dd1a098344ded5b27761a5a3d34e6597cfa6b,bde271ae857e59109fdea500cc27127c5a94174d438ac18809462be04a45d2a1,640x640x3,640x640,3x256x256,1x256x256
test/19_329,test,preserved_archive_label_not_manuscript_split,test,19,test/19_329/local_obs_0.png,test/19_329/local_map_0.png,d32ca090e88763368f91358b7da76fe95505bb9228499b8e53d950616305314d,f14f1bec31ab9f2abcda9661222e7f1add7e108556d7b72a10434ba3d8ec9ba7,48c42660fa706f7a57fae0083924aea50cc89588b22bfa21f59de2dbcdbb6702,640x640x3,640x640,3x256x256,1x256x256
test/19_33,test,preserved_archive_label_not_manuscript_split,test,19,test/19_33/local_obs_0.png,test/19_33/local_map_0.png,0a1da06dd0a573285cc24289ba5186e229eaaf43b1bba92dee65c15f036ec042,65672e8eeb34373091afe38dde0b6c1a58958419b722f66c7721609f650325db,52259964e7148fc01090d47f55bbd5c799946718eb1aaeab1d0f918f63f39c3e,640x640x3,640x640,3x256x256,1x256x256
test/19_330,test,preserved_archive_label_not_manuscript_split,test,19,test/19_330/local_obs_0.png,test/19_330/local_map_0.png,06c10375b58af22c3ee4eb622617645ee2c12c816f8615e110dc8b9afe9b653b,8057a345283b96df97d82abd70384c0d24f0431274afaac63ad5bfb3a861dfa8,3bbb76e2ace0e06ddb64e8f7e8175819646a172f60ca70ee36353a2567b9ce0e,640x640x3,640x640,3x256x256,1x256x256
test/19_331,test,preserved_archive_label_not_manuscript_split,test,19,test/19_331/local_obs_0.png,test/19_331/local_map_0.png,4e41fd036421f2bac3e4cec8619a6250d6bf6824fcf0062e310541535af2a8a9,2f45c0fff4be65cb08cfdc852b0562b21444fc88116447ad3537c108f71250d4,92e4dcfab863d9084650e9cff7015779f4276a23e8c00607dbb6d05289214c8a,640x640x3,640x640,3x256x256,1x256x256
test/19_332,test,preserved_archive_label_not_manuscript_split,test,19,test/19_332/local_obs_0.png,test/19_332/local_map_0.png,6836af3022c7837fcfebaf973bdfe19f4ba956698b904346e37c90bd903225e0,7dc04b5a25eaf74c98a50a93a1387fc37048a21c10e5434be5c100b0cdce1f48,ac40afc4a9ce45f5778dc287727e6f0d706765f4ce5e0a7b5ad3a2c9b190af36,640x640x3,640x640,3x256x256,1x256x256
test/19_333,test,preserved_archive_label_not_manuscript_split,test,19,test/19_333/local_obs_0.png,test/19_333/local_map_0.png,dee48948c38909c1938cb8f7c2cffa6f6ea826b012b89773f6500528edd2695f,ba6de555c156f529aac9b35954c1e36e5bc444c92016d1cf627ab59eb10007eb,a938df38505cc2488650b9c0f0c34514b3c84451dc2fd8f07193cc1d251cd9a4,640x640x3,640x640,3x256x256,1x256x256
test/19_334,test,preserved_archive_label_not_manuscript_split,test,19,test/19_334/local_obs_0.png,test/19_334/local_map_0.png,897ddf2c42818d73294e9be10181c95bc183d7f1d885d687a3f2084c4d33b630,1feebac5ac1b15f7ffdb932a3c4d270eacf64733b424c0d92616462b29823665,78953a92ba4d345ef028b58ae1a228777a4a9a30d24f5f5271bad0860b839c55,640x640x3,640x640,3x256x256,1x256x256
test/19_335,test,preserved_archive_label_not_manuscript_split,test,19,test/19_335/local_obs_0.png,test/19_335/local_map_0.png,b3d776d4b68bf55d7b1028ebc61d26d8d5d7216bc6b2aead065864ca6fd678a0,0d8f3969428c45eb7e97ea77ca1712346fc0fa0363eee2c7d397ba87bcf66b1f,93f0555cd9d2537d14ce3dd8c6bca8f90c29090f79b627c247bef79e1baa2f83,640x640x3,640x640,3x256x256,1x256x256
test/19_336,test,preserved_archive_label_not_manuscript_split,test,19,test/19_336/local_obs_0.png,test/19_336/local_map_0.png,fd84ae1c1d1929eb1997e18ebccb72b09696b667bdf2c2c43512a8b882b81f52,ebd02145e697a973a15e7791ab3a43d9d7d5e89cfa24aa286a818e53f0f38e8e,70f53ca0197e663017e62b2d527a885829e649b401ba297873b0a9b7e9e6dd32,640x640x3,640x640,3x256x256,1x256x256
test/19_337,test,preserved_archive_label_not_manuscript_split,test,19,test/19_337/local_obs_0.png,test/19_337/local_map_0.png,1d06a70cd38373e63011c35c484a8eebb0b86b9857d8d9690b3e1cd5bc833695,7871bc9f30bf951cea3ff90d0fa95eda196e0fe0a370bda914b582a8490ba8a3,4afda885df060568374ebe4bad09f95e22dcb04ca7126c5e60afd44ac792840e,640x640x3,640x640,3x256x256,1x256x256
test/19_338,test,preserved_archive_label_not_manuscript_split,test,19,test/19_338/local_obs_0.png,test/19_338/local_map_0.png,bc1aac02ce063c38e9ae64d0180ec92d32bdd9a0d9be2d9eb1d1d134f8d85de1,4633697934afc78486c2383fbd45f96172b81fc4ea866c16ae487ce23b340151,7dd6a37dd51b7f9ab78c755b8712ce99c62e66e5fd03fdd86cbb85e4576e627a,640x640x3,640x640,3x256x256,1x256x256
test/19_339,test,preserved_archive_label_not_manuscript_split,test,19,test/19_339/local_obs_0.png,test/19_339/local_map_0.png,8206f01c9fa947241a56c52b636b45982fc71894414fd439f0c59c552330b654,bee304981da96d98e362be38e8bbb77670a864f3ab7bb456921b8dd053c4334d,dbae1ca398befa6194ea6a68d2cde481b729cd50009c8d8734f1236d459e0f3c,640x640x3,640x640,3x256x256,1x256x256
test/19_34,test,preserved_archive_label_not_manuscript_split,test,19,test/19_34/local_obs_0.png,test/19_34/local_map_0.png,004fcfa9d45023bef488fd4f2387477855532810051ac825cbb38ff060515f6f,cd7db4e737bc517a680c8fb1b2970f65e3a858bc5f5a8580fff0ffbce8142ca0,9c652e03452a30273aae43c2dfd850dd682625ba4e55bec416ee256fe6c58bf5,640x640x3,640x640,3x256x256,1x256x256
test/19_340,test,preserved_archive_label_not_manuscript_split,test,19,test/19_340/local_obs_0.png,test/19_340/local_map_0.png,9688c16fb538b523915467c40a5a9adfb3a4989ea19d95e211b3fa20346a7b9e,ebfb1b514c271add63d5ff27af9bb7bb55d29f344a629b224cb10a1e8fd22b7b,e343ca930202a01dead19c1d069cf13c5d8e6f22e1440e12f4913db0d3f19b75,640x640x3,640x640,3x256x256,1x256x256
test/19_341,test,preserved_archive_label_not_manuscript_split,test,19,test/19_341/local_obs_0.png,test/19_341/local_map_0.png,456c99db01f599298520622a37a3021d856ca67a83174addfa50c965f3710bd8,4a5c796dc112f3b309b9f77611b0fa9d19d4b6bde3aafd4a2b6f50588fdad200,870659630db474891c85f2e69e611164352c1bdc171a6fa6f5da490bda250b28,640x640x3,640x640,3x256x256,1x256x256
test/19_342,test,preserved_archive_label_not_manuscript_split,test,19,test/19_342/local_obs_0.png,test/19_342/local_map_0.png,b64e4af578f1c352df22e1c741f40d05588f511e3e699646dd287f2ce306a892,0237ca1efeeeeba36911494178e7bb309e9ed10162cd603b6e9b356a87d655c7,ba947b2a746b815a9cc83b2bdab25685f06ed52082d3c4136040beeb73cdb4b7,640x640x3,640x640,3x256x256,1x256x256
test/19_343,test,preserved_archive_label_not_manuscript_split,test,19,test/19_343/local_obs_0.png,test/19_343/local_map_0.png,2d13bca81c5546f0314adb8c9942aa9a8e6806f73401079b4f9714cbe606a6c8,4b6edde417fc21122663c28d15ba029212ce57e92f28844d106978374edb31d6,eec4a052462ce4046416968925aff8a0fd64cfaa3d16ccc1fe97af2913a0463b,640x640x3,640x640,3x256x256,1x256x256
test/19_344,test,preserved_archive_label_not_manuscript_split,test,19,test/19_344/local_obs_0.png,test/19_344/local_map_0.png,79d5dc64387fb260cc56cbea3cc2d82330dbe9a7e8e35f069a0d53c8d7e18ab4,cd416a74d47c10a1ba27bc00cbd646f67ba11ae879697159f922a0d4118bcc86,6bb09068cffb5d78acf51011635f9a7d3d69edd28db02a230ec0aa67f67d44c8,640x640x3,640x640,3x256x256,1x256x256
test/19_345,test,preserved_archive_label_not_manuscript_split,test,19,test/19_345/local_obs_0.png,test/19_345/local_map_0.png,963d44219b367eb6a19da9fc945d84d66f4cdb428475a764e954ba6c984facb2,29dd5a0c560e9402e5b72e6794616f7da62e0cac29b2543166a2a4d676d956e7,4794662f9c3319f1ce619294a9547a9b05839f6c2e056d279637d490f13db918,640x640x3,640x640,3x256x256,1x256x256
test/19_346,test,preserved_archive_label_not_manuscript_split,test,19,test/19_346/local_obs_0.png,test/19_346/local_map_0.png,47b26a63f9ad063c91f804a2dff5a01c004d0aea4f8b9284b77547f8801d74c6,fc2c801bc795bcc76f53899350c7828e3367fa56a4f6870cb1bf81de8bf980c6,6e311a2fb745f56d6f9ed9334011003df7e76cdb63c2f6a905f1beb55a4d88ca,640x640x3,640x640,3x256x256,1x256x256
test/19_347,test,preserved_archive_label_not_manuscript_split,test,19,test/19_347/local_obs_0.png,test/19_347/local_map_0.png,390d274a8ca8051237d545e32ec9ac59fd8151bc26daff21e892f95b029b5389,95c474630f8cc877371afb42bf8f55f7f596130688af646b452147e65da97fb9,474decdf97d5ce323cd54e5f06695c4f7e6e28bd66b55a8edf05f957af86cc67,640x640x3,640x640,3x256x256,1x256x256
test/19_348,test,preserved_archive_label_not_manuscript_split,test,19,test/19_348/local_obs_0.png,test/19_348/local_map_0.png,8d66f198d606c15fda82e9ed4ea7e2100e81f71e0690f5e9a5c1f3f7e03b9b0a,e78d590f47220bc7b9c8726e566b21d286af717d560246cd0e52d8f81ea158a0,86e9e95263a7aab223d6ce22f471b6e8693a22882ece8ab5f09bda934f387ed2,640x640x3,640x640,3x256x256,1x256x256
test/19_349,test,preserved_archive_label_not_manuscript_split,test,19,test/19_349/local_obs_0.png,test/19_349/local_map_0.png,a0159414e43ce0c6219c9407a18f4b982cddd011fa4cd15694b461edff83ed04,2c008ec236951680ea023ab8b464c330658ed12ae4112e88ec656f5cd20bab5d,174a46c99f6711c231e47b2873d873728d1f7a5f984a7e6207c386d07a386faf,640x640x3,640x640,3x256x256,1x256x256
test/19_35,test,preserved_archive_label_not_manuscript_split,test,19,test/19_35/local_obs_0.png,test/19_35/local_map_0.png,7718105b8fe4cb64f2da652f0e01687c77aa8f7db558036f2558ca15c799966c,d59771127de471056729435476bdf775015b9bf333ff1bec5b82b48f5369b366,e29c5d8083368050a551c4b589efbfc7ff3e9510727bc3b52d75a6d6db722ad6,640x640x3,640x640,3x256x256,1x256x256
test/19_350,test,preserved_archive_label_not_manuscript_split,test,19,test/19_350/local_obs_0.png,test/19_350/local_map_0.png,f82fe3cd55efeb3520d4d40309bbc200d87ee890182b98cf13b19d6700983923,d84781a0752b8240d38bbf3c51737fbb6f3187051a21b25fd0efa0eb186df7c1,df05f9f76041fbcb3cbbdf63ecb8279a80f239a861def9a5293d82b9b801230e,640x640x3,640x640,3x256x256,1x256x256
test/19_351,test,preserved_archive_label_not_manuscript_split,test,19,test/19_351/local_obs_0.png,test/19_351/local_map_0.png,de44573e0c1a807c3e6e8413dfad34aa995c5a7f15d7c6ea184a96c0f9d66e60,1c4ec3c341c05e7073b54a713a7142cf5d08c629b1505866298c70854c336914,c98ed607a7291250ab7f433fc1de9c138c00d0d8404a5e69ae350589e10a9e14,640x640x3,640x640,3x256x256,1x256x256
test/19_352,test,preserved_archive_label_not_manuscript_split,test,19,test/19_352/local_obs_0.png,test/19_352/local_map_0.png,9453c57d1b2d6593a41305245c6c222e6df6adb8f129d71d9b093ab62972fe20,8914a1a2abe59df4585909c06b9d855a0dc500e5f7917a66ef8b7f309c3ac0ad,934a4460c909f263948eea2a72f61b814423715234f23a146b8fb76c7f3f1e82,640x640x3,640x640,3x256x256,1x256x256
test/19_353,test,preserved_archive_label_not_manuscript_split,test,19,test/19_353/local_obs_0.png,test/19_353/local_map_0.png,34186dca99fc2c8ce746b79f0ba8438dad79c0349c7f0bd08cef85d55df9ccb0,54d933f0a214066b1dd5fc3153de1cb22bcebb7bced38887fb8311b002d457ce,bcd864a1e04d69fe049c251cd5af3758975c39b057e9e5a49ebbb6122cc24beb,640x640x3,640x640,3x256x256,1x256x256
test/19_354,test,preserved_archive_label_not_manuscript_split,test,19,test/19_354/local_obs_0.png,test/19_354/local_map_0.png,40146e64aae0cd33db909c7dde44d100dc896649ea5c992ddc71c43191a6e039,5b841b5c9486ab84688ce7c73589065f899f92cd600df15d43f774e19820640c,636ab919ac8ffa7bce26e47de66e0ff31439aa7c4da91dda0a76602223f6a97d,640x640x3,640x640,3x256x256,1x256x256
test/19_355,test,preserved_archive_label_not_manuscript_split,test,19,test/19_355/local_obs_0.png,test/19_355/local_map_0.png,140734255187941fdd17bd25dc03d20315995af400fb0e8e5013944e18585b06,b9cb167fcc6f303bedb1adf92fbdc05ff2a39f0ae59dcd005922c8e3d4bd005d,82ad4d8033a32415cbf550be60bddd47dd75980f325d8bd56245d4b3c7c38aa4,640x640x3,640x640,3x256x256,1x256x256
test/19_356,test,preserved_archive_label_not_manuscript_split,test,19,test/19_356/local_obs_0.png,test/19_356/local_map_0.png,3e8a367e1558f6606b3bd979b32d33c24583d891aa2ea6603ff3325bc9d99128,799c0e323faa84b377e969413924eb7d2daa74a32643bef24d3850e83693f229,5d3ea14e2c032079629bb22e3ea34de30e05ba0cb016e2a19db1031651906f4c,640x640x3,640x640,3x256x256,1x256x256
test/19_357,test,preserved_archive_label_not_manuscript_split,test,19,test/19_357/local_obs_0.png,test/19_357/local_map_0.png,119003df43c9d18021a7b486be92977c93576df4d370de185e9305d77c30fefd,adfa204a60891462bb270ba60f2ddd8bcc5de489b62e4a13767c15c874f55943,2d52741a601f5b1232abf54b0eb21fcd7050259b0e3172fbffd39ec1f149826d,640x640x3,640x640,3x256x256,1x256x256
test/19_358,test,preserved_archive_label_not_manuscript_split,test,19,test/19_358/local_obs_0.png,test/19_358/local_map_0.png,3471d46567f1fa62cee68ab4004f91fd64b18dd84cd7a09d3ec7d7ebaff46a44,d5be4526222926d936a774dc3b8e4b319ad678edf22b15746754881f4889c63b,d2b843255e99ca5c2d76615127305b8f9c55ecc4d3992d7ebecc2363b42af96b,640x640x3,640x640,3x256x256,1x256x256
